"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Libya","LBY","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3209991455078","24.6189994812012","24.9909992218018","25.4190006256104","25.8759994506836","26.3479995727539","26.8290004730225","27.3190002441406","27.82200050354","28.3490009307861","28.8999996185303","29.4309997558594","29.9979991912842","30.5909996032715","31.1840000152588","31.7609996795654","32.2200012207031","32.6310005187988","32.9980010986328","33.3310012817383","33.6389999389648","33.8120002746582","33.9440002441406","34.0270004272461","34.0519981384277","34.0149993896484","34.0509986877441","34.060001373291","34.0379981994629","33.9490013122559","33.8030014038086",
"St. Lucia","LCA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.8740005493164","47.8619995117188","48.5209999084473","49.1809997558594","49.814998626709","50.3950004577637","50.9630012512207","51.4850006103516","51.9739990234375","52.4640007019043","52.976001739502","53.5559997558594","54.0830001831055","55.0839996337891","56.3779983520508","56.7939987182617","57.439998626709","57.5120010375977","57.7630004882813","57.3030014038086","57.0359992980957","57.6730003356934","57.9119987487793","58.0019989013672","58.2569999694824","58.4690017700195","58.9090003967285","59.2900009155273","59.326000213623","59.5369987487793","59.7089996337891",
"Latin America & Caribbean","LCN","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.4701727111721","41.7697840132328","42.6350537390311","43.5238940202646","44.2802816246116","45.2062297193818","45.0665631548229","46.1273819107529","46.6122586355603","46.9690286637509","47.252480965439","47.754037677763","48.325045621256","48.8359391650959","49.6939575589709","50.2316746734761","50.5539030440986","50.5464291572295","50.6168684384069","51.2039617205736","50.7469941183359","50.4198442836827","51.2518695545278","51.1217245436939","50.8350801264697","51.1005719990888","51.2580747601338","51.6093471866925","51.9831334273532","51.9845190953846","51.972408431175",
"Least developed countries: UN classification","LDC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.2904405366476","56.2292940428135","56.1361792828341","56.0678139192883","56.042443594039","56.1271353541661","56.2068148306517","56.3000479858891","56.4211644705369","56.5311432131649","56.5265894996199","56.610242466991","56.5876284773588","56.5493441741087","56.4980359880776","56.495110743833","56.3312962279706","56.2230575677283","56.1447363444171","56.0875562695898","56.06804227577","55.9615560728898","55.7595021655752","55.6532814157691","55.6252661294546","55.7604430846093","55.8965405551758","56.4519225094326","56.5778953598676","56.6422005998228","56.7063414127415",
"Low income","LIC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.8195338035246","60.675558660921","60.4937273136339","60.2968616244892","60.1331294489826","60.1711166798668","60.1629285394555","60.1332453581556","60.1405681716037","60.2962577082061","60.3526686207538","60.304305032683","60.2488988247902","60.1876187066274","60.0657838214141","59.9220834053819","59.5311939392069","59.1782715558454","58.8931558828565","58.5430183306933","58.2798378951301","58.0382844622494","57.7690727914618","57.6730683829235","57.5868292404019","57.6503377872758","57.7964020910472","57.9238795427849","58.0072644558387","57.991413295191","57.952267148111",
"Liechtenstein","LIE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.5139999389648","41.6360015869141","38.0499992370605","37.890998840332","38.5309982299805","36.3289985656738","35.8089981079102","35.4850006103516","41.6300010681152","37.8540000915527","37.2900009155273","37.1920013427734","37.1160011291504","37.0480003356934","36.9669990539551","36.8639984130859","36.7700004577637","36.6469993591309","36.4990005493164","36.3409996032715","34.4109992980957","34.3639984130859","32.8289985656738","35.3769989013672","34.4609985351563","35.7369995117188","35.8440017700195","35.6580009460449","35.5769996643066","35.4360008239746","35.2939987182617",
"Lower middle income","LMC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2667869341044","38.2266698429013","38.2161837611901","38.3060193930394","38.4723260802233","38.2820638608555","38.2438773248121","38.2290517798771","38.2528919201453","38.2030768039469","38.2080944175785","38.2997906023765","38.3373532866126","38.4893206790495","38.6233519727234","38.7813725464887","38.1899557488115","37.6486790294733","37.0290267943565","36.603706494571","36.1210419298118","35.5417562427853","34.7385444357374","34.5632446610128","34.3827487376278","34.2055472170085","33.9511116556476","33.755214104619","33.6453378169583","33.5997108118659","33.5468305377568",
"Low & middle income","LMY","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.6139819472998","51.5736220286303","51.5982457702614","51.4732260147144","51.4941798272729","51.3943501704442","51.2521407894225","51.1706152672689","51.0653786697013","51.0971379787681","50.9557807902668","50.658222521949","50.4331872529803","50.256566017607","50.1032920447954","49.957156871377","49.4941704611487","49.2470389819678","48.7922789746069","48.4803331207374","48.0021088642364","47.6357558551893","47.2655466925534","46.9861023593035","46.7110447546944","46.5705993890301","46.3624040528291","46.2085598324779","46.0617816240503","45.8298482718929","45.5936528669012",
"Lesotho","LSO","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.306999206543","68.3130035400391","68.3119964599609","68.322998046875","68.3099975585938","68.302001953125","68.3209991455078","68.3509979248047","68.3980026245117","68.4609985351563","67.6969985961914","66.8949966430664","66.1029968261719","65.3239974975586","64.5609970092773","63.8160018920898","63.1529998779297","62.5","61.8580017089844","61.2249984741211","60.5979995727539","60.2000007629395","59.7820014953613","59.3320007324219","59.5690002441406","59.7540016174316","59.9269981384277","60.1049995422363","60.2490005493164","60.1590003967285","60.0800018310547",
"Late-demographic dividend","LTE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5622732670644","65.427391975983","65.4011371181724","65.2518568954058","65.0890180517635","65.0013359256404","64.7223757333393","64.5541730274321","64.3646090782924","64.4527415267258","64.3447899875979","63.8085682835092","63.3766520693792","62.8554349628973","62.4074698101858","62.0620983346663","61.6035866703301","61.279105478021","60.9692935973965","60.7544385273598","60.2338068463248","60.131350764431","60.0675421063435","59.8514450233588","59.6211103424504","59.4002112348084","59.0672613977622","58.7864379880486","58.46897095002","58.027785135213","57.5797004308005",
"Lithuania","LTU","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.4669990539551","54.273998260498","54.1080017089844","53.9609985351563","53.826000213623","53.6940002441406","53.5530014038086","53.451000213623","53.3600006103516","55.0439987182617","54.7939987182617","53.1479988098145","52.1069984436035","54.8800010681152","51.4150009155273","50.6030006408691","50.1319999694824","50.1749992370605","50.5369987487793","52.0620002746582","52.5470008850098","53.1080017089844","53.6290016174316","53.257999420166","54.0779991149902","54.5449981689453","55.806999206543","56.0839996337891","56.7330017089844","56.5379981994629","56.2350006103516",
"Luxembourg","LUX","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1209983825684","35.9280014038086","38.1069984436035","36.9449996948242","37.7070007324219","35.2820014953613","36.3660011291504","37.3930015563965","37.7089996337891","39.7070007324219","41.382999420166","41.1430015563965","42.3810005187988","42.5250015258789","44.3450012207031","45.367000579834","46.7140007019043","46.8919982910156","46.9550018310547","48.7690010070801","48.8250007629395","49.4109992980957","50.9710006713867","51.1100006103516","51.992000579834","53.5589981079102","52.4249992370605","53.8740005493164","54.7060012817383","54.9140014648438","55.1240005493164",
"Latvia","LVA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.443000793457","53.1769981384277","52.9189987182617","52.7099990844727","52.4280014038086","52.1640014648438","51.9550018310547","52.9220008850098","51.4679985046387","49.7150001525879","48.8699989318848","49.8190002441406","51.0509986877441","50.5540008544922","50.431999206543","50.435001373291","52.0149993896484","52.9160003662109","54.8300018310547","54.3650016784668","53.851001739502","52.9679985046387","54.1220016479492","53.7770004272461","53.2560005187988","54.015998840332","55.1080017089844","55.4389991760254","56.0320014953613","55.7210006713867","55.3370018005371",
"Macao SAR, China","MAC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.1669998168945","44.4039993286133","45.9550018310547","46.3889999389648","47.2910003662109","48.3320007324219","55.4939994812012","55.1160011291504","54.9169998168945","55.4329986572266","55.9129981994629","57.0449981689453","56.2229995727539","54.2290000915527","55.484001159668","57.2799987792969","59.0859985351563","62.6230010986328","63.9210014343262","65.2440032958984","65.3059997558594","66.1829986572266","65.5130004882813","66.2129974365234","66.5910034179688","66.5950012207031","66.1119995117188","65.5130004882813","65.3150024414063","65.0149993896484","64.6269989013672",
"St. Martin (French part)","MAF","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4580001831055","22.7089996337891","22.6399993896484","22.6259994506836","23.0189990997314","22.9099998474121","23.3939990997314","23.4780006408691","23.8729991912842","24.076000213623","24.2919998168945","24.6959991455078","24.2259998321533","25.628999710083","26.2590007781982","26.2479991912842","26.0240001678467","25.7810001373291","25.5470008850098","25.5349998474121","25.5259990692139","25.5359992980957","24.7880001068115","24.6009998321533","23.8050003051758","23.0230007171631","22.2549991607666","21.503999710083","21.5779991149902","21.4689998626709","21.3500003814697",
"Monaco","MCO","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.4169998168945","47.4900016784668","47.8359985351563","47.8019981384277","49.8650016784668","49.8470001220703","50.117000579834","49.7919998168945","50.1839981079102","50.3380012512207","50.0480003356934","49.4669990539551","48.8409996032715","48.3870010375977","47.9990005493164","46.2589988708496","44.4959983825684","42.7550010681152","41.0200004577637","39.2700004577637","38.5849990844727","39.1710014343262","38.0149993896484","38.4959983825684","38.2669982910156","41.2690010070801","39.9819984436035","39.2869987487793","40.9490013122559","40.4900016784668","40.0180015563965",
"Madagascar","MDG","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.1070022583008","84.1139984130859","84.1019973754883","84.0849990844727","84.0759963989258","84.0709991455078","84.0820007324219","84.0950012207031","84.1100006103516","84.1240005493164","84.1360015869141","84.1500015258789","84.193000793457","84.1839981079102","84.177001953125","84.1620025634766","84.9189987182617","85.5960006713867","86.1900024414063","86.6989974975586","87.1179962158203","86.8619995117188","86.5540008544922","85.677001953125","84.6719970703125","83.5169982910156","83.427001953125","83.3560028076172","83.2979965209961","83.3720016479492","83.4459991455078",
"Maldives","MDV","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2129993438721","21.6509990692139","23.1790008544922","24.7919998168945","26.4629993438721","28.1700000762939","29.9570007324219","31.7590007781982","33.5870018005371","35.4700012207031","37.4290008544922","37.9109992980957","38.4539985656738","39.0540008544922","39.6990013122559","40.382999420166","41.076000213623","41.8040008544922","42.556999206543","43.3240013122559","44.0919990539551","44.8520011901855","45.6069984436035","46.3400001525879","47.0349998474121","45.0460014343262","42.9480018615723","42.632999420166","41.5730018615723","41.6339988708496","41.648998260498",
"Middle East & North Africa","MEA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3872379388593","17.4345883603391","17.3766886421538","17.4915485636467","17.8315312581859","17.777878121685","17.6554217466777","17.6239921167691","17.6780356905777","18.3193148148317","18.6162833332878","18.8298731746109","18.7107890061941","19.2199239659967","19.6246719851613","20.0287617363707","19.986991062692","20.2648269700989","19.5198865516368","19.9288877310122","19.9134424864339","19.8011185822345","19.8858775486926","20.0580781066003","19.9228748185956","20.0879156243585","20.5838004656463","20.2690752393845","20.18401645015","20.1666846950245","20.1292186024343",
"Mexico","MEX","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.8269996643066","34.1139984130859","34.9830017089844","35.9389991760254","36.4249992370605","37.6279983520508","37.5660018920898","39.6590003967285","39.3460006713867","38.523998260498","38.8569984436035","38.1679992675781","38.4059982299805","39.0750007629395","40.2099990844727","41.3079986572266","42.4790000915527","42.8759994506836","42.7290000915527","43.2529983520508","43.0789985656738","43.4109992980957","44.4729995727539","44.4939994812012","43.5110015869141","43.8660011291504","43.9169998168945","43.5979995727539","44.1129989624023","44.185001373291","44.2540016174316",
"Marshall Islands","MHL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.9978596186904","50.9598827971739","50.9940329447139","50.8694210416263","50.8981687039998","50.7832638822083","50.6294421441641","50.5404861942736","50.4225541895463","50.4405569821354","50.2801930115289","49.9590452542074","49.7160745440585","49.5250669714159","49.3624324421612","49.2076317527867","48.7303125673914","48.4809999465671","48.0017584599859","47.6810917254168","47.1737383106808","46.7856406624064","46.3951467195834","46.0879102536425","45.78351138206","45.6111202553302","45.3570139978653","45.1619640783113","44.9765578234926","44.705228076396","44.4298306771611",
"North Macedonia","MKD","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0340003967285","43.0289993286133","43.0110015869141","43.0019989013672","42.7949981689453","42.5559997558594","42.4210014343262","41.7750015258789","41.1539993286133","40.560001373291","40.9220008850098","41.3059997558594","41.7140007019043","42.5349998474121","42.2890014648438","42.0460014343262","41.8549995422363","42.8689994812012","42.5909996032715","42.4580001831055","42.7879981994629","43.4370002746582","43.0089988708496","44.3720016479492","43.9189987182617","43.5299987792969","42.3479995727539","42.7169990539551","43.0130004882813","42.9860000610352","42.9449996948242",
"Mali","MLI","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.798999786377","59.7000007629395","59.6959991455078","59.6780014038086","59.6800003051758","59.7179985046387","59.7220001220703","59.765998840332","59.8139991760254","59.8790016174316","59.9749984741211","59.9739990234375","60.0449981689453","60.0880012512207","60.1759986877441","60.2350006103516","60.242000579834","60.2630004882813","60.2799987792969","60.3050003051758","60.3310012817383","60.3160018920898","60.3390007019043","60.3499984741211","60.3330001831055","61.2490005493164","61.2490005493164","61.2519989013672","61.2610015869141","61.2480010986328","61.2379989624023",
"Malta","MLT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.1499996185303","28.2390003204346","28.4669990539551","28.6030006408691","28.5550003051758","28.3339996337891","28.5739994049072","28.7740001678467","28.9740009307861","29.4449996948242","29.886999130249","29.2299995422363","30.6609992980957","30.0459995269775","28.0060005187988","29.5009994506836","29.8409996032715","31.7670001983643","32.7830009460449","33.2569999694824","33.9490013122559","35.3110008239746","38.3549995422363","40.351001739502","41.7519989013672","42.1949996948242","43.4749984741211","44.5019989013672","46.148998260498","46.0470008850098","45.9280014038086",
"Myanmar","MMR","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.6809997558594","61.7350006103516","61.4070014953613","61.1920013427734","60.9199981689453","60.6710014343262","60.4529991149902","60.2649993896484","60.0639991760254","59.6520004272461","59.1129989624023","58.6119995117188","58.0779991149902","57.4669990539551","56.8619995117188","56.2540016174316","55.6399993896484","55.0740013122559","54.5789985656738","54.0839996337891","53.6279983520508","53.3289985656738","52.9749984741211","52.5870018005371","52.2099990844727","51.8580017089844","49.890998840332","48.0029983520508","47.7039985656738","47.4970016479492","47.3030014038086",
"Middle East & North Africa (excluding high income)","MNA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4660921172527","16.4944757665121","16.5572898019442","16.6266359630282","16.9399071855126","16.7067087542245","16.5597909251403","16.5040873084098","16.526563742099","17.1605506688114","17.4689075310129","17.7113273711385","17.5763766846253","18.0811766202935","18.476988456147","18.8522500466845","18.7173471613026","18.9897182764114","18.1110977578568","18.4945688718358","18.314219007862","18.0410511794406","17.9838443456127","18.1049780407232","17.8255876876544","17.8441449106238","18.2960870222787","17.9590766067515","17.8968811507663","17.8651644316512","17.8167656948903",
"Montenegro","MNE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.8889999389648","42.7019996643066","42.5880012512207","42.4790000915527","42.3610000610352","42.2540016174316","42.1829986572266","42.0470008850098","41.9449996948242","41.6580009460449","41.5139999389648","41.3650016784668","41.2639999389648","41.2050018310547","41.2039985656738","41.2130012512207","41.4410018920898","41.6290016174316","41.8300018310547","41.4860000610352","41.4490013122559","41.4650001525879","43.2270011901855","43.0719985961914","45.257999420166","46.6049995422363","46.3320007324219","46.0099983215332","46.4039993286133","46.484001159668","46.556999206543",
"Mongolia","MNG","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.8440017700195","51.5320014953613","52.3059997558594","52.8380012512207","53.1440010070801","53.2760009765625","53.5120010375977","53.689998626709","53.890998840332","54.0769996643066","54.2840003967285","54.2840003967285","54.1609992980957","53.9500007629395","53.689998626709","53.640998840332","53.6269989013672","53.6699981689453","53.8219985961914","53.6650009155273","53.1380004882813","53.8889999389648","53.7859992980957","53.7140007019043","53.9679985046387","53.7589988708496","52.6920013427734","53.359001159668","53.423999786377","53.3040008544922","53.0779991149902",
"Northern Mariana Islands","MNP","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.3440017700195","87.1510009765625","87.0260009765625","86.9380035400391","86.8929977416992","86.870002746582","86.8720016479492","86.8710021972656","87.1660003662109","87.3880004882813","87.5469970703125","87.6380004882813","87.6809997558594","87.681999206543","87.1380004882813","86.552001953125","85.9049987792969","85.2099990844727","84.4649963378906","83.6709976196289","82.8259963989258","81.9300003051758","80.9779968261719","79.9670028686523","78.8949966430664","77.7570037841797","77.6900024414063","77.6100006103516","77.5260009765625","77.2809982299805","77.0540008544922",
"Mauritania","MRT","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5359992980957","29.5370006561279","29.5499992370605","29.5499992370605","29.6079998016357","29.5919990539551","29.5930004119873","29.6539993286133","29.6790008544922","29.6870002746582","29.7600002288818","29.492000579834","29.246000289917","29.0200004577637","28.8139991760254","28.6259994506836","28.4610004425049","28.32200050354","28.2080001831055","28.1189994812012","28.0520000457764","28.0030002593994","27.9790000915527","28.1040000915527","28.2399997711182","28.4139995574951","28.5249996185303","28.6560001373291","28.8020000457764","28.8500003814697","28.8950004577637",
"Mauritius","MUS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.4739990234375","38.7070007324219","38.8289985656738","38.8889999389648","38.9630012512207","39.0849990844727","39.1539993286133","39.2439994812012","39.3769989013672","39.5429992675781","39.7099990844727","39.8129997253418","39.8709983825684","39.8759994506836","39.8310012817383","41.273998260498","41.5250015258789","40.4669990539551","41.2820014953613","41.5620002746582","43.0460014343262","42.1360015869141","42.4889984130859","44.3390007019043","44.6180000305176","45.6920013427734","44.7680015563965","45.0779991149902","45.1870002746582","45.1510009765625","45.1290016174316",
"Malawi","MWI","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.7109985351563","76.625","76.5899963378906","76.4860000610352","76.4810028076172","76.3939971923828","76.3570022583008","76.3440017700195","76.3239974975586","76.1380004882813","75.9049987792969","75.6240005493164","75.3040008544922","74.9690017700195","74.6510009765625","74.3629989624023","74.1320037841797","73.9179992675781","73.7129974365234","73.5070037841797","73.2969970703125","73.0989990234375","72.8919982910156","72.6780014038086","72.6589965820313","72.6539993286133","72.6340026855469","72.6159973144531","72.5960006713867","72.5930023193359","72.5749969482422",
"Malaysia","MYS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.3530006408691","45.2190017700195","45.1189994812012","45.0099983215332","44.9129981994629","44.8019981384277","44.7019996643066","44.6430015563965","44.7820014953613","44.7229995727539","44.6339988708496","44.515998840332","44.3559989929199","44.2120018005371","44.0900001525879","44.0180015563965","43.8629989624023","43.7400016784668","43.0880012512207","43.6559982299805","43.4980010986328","45.1539993286133","46.5250015258789","49.2019996643066","50.1310005187988","50.4679985046387","50.6199989318848","50.609001159668","50.5929985046387","50.7480010986328","50.898998260498",
"North America","NAC","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.3701560678304","56.2229164012235","56.5526186800079","56.628067474688","57.5456708255574","57.7521636879429","58.02144932939","58.5483268684263","58.6389601020991","58.8427879954196","58.9833178849617","58.8183705393949","58.7409693240665","58.723918211051","58.4627388219855","58.5112707990046","58.6252982984386","58.6274251804675","58.8185906877735","58.526032540694","57.9502570532333","57.4102601874769","57.287899399473","56.8520121722552","56.6310111721928","56.3537689341137","56.5076226845227","56.8254428249628","56.8660991604998","56.622414560575","56.3714028403119",
"Namibia","NAM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.4480018615723","48.5379981994629","48.6599998474121","48.8580017089844","49.048999786377","48.3610000610352","47.7000007629395","47.0950012207031","47.3800010681152","47.6669998168945","47.9490013122559","48.4259986877441","48.8720016479492","49.2949981689453","49.7070007324219","50.1199989318848","50.6230010986328","51.1150016784668","51.601001739502","52.0880012512207","52.5849990844727","53.181999206543","53.7910003662109","58.1160011291504","57.4449996948242","56.3470001220703","55.3059997558594","55.3209991455078","55.4679985046387","56.0890007019043","56.632999420166",
"New Caledonia","NCL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.9990005493164","59.568000793457","60.1940002441406","60.7770004272461","61.2459983825684","61.5890007019043","61.734001159668","61.8470001220703","61.9059982299805","61.931999206543","61.8709983825684","61.6650009155273","61.390998840332","61.0769996643066","60.7939987182617","60.556999206543","60.5629997253418","60.6640014648438","60.8450012207031","61.0060005187988","61.0349998474121","60.6609992980957","60.1660003662109","59.6209983825684","59.1180000305176","58.7039985656738","58.382999420166","58.148998260498","57.9580001831055","57.7400016784668","57.4630012512207",
"Niger","NER","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.0749969482422","69.0599975585938","69.1039962768555","69.1060028076172","69.0940017700195","69.0869979858398","69.0479965209961","69.0120010375977","68.9390029907227","68.9349975585938","68.9449996948242","68.8939971923828","68.8769989013672","68.8539962768555","68.859001159668","68.8349990844727","68.7760009765625","68.7379989624023","68.6669998168945","68.6579971313477","68.5960006713867","68.5439987182617","66.1320037841797","63.6240005493164","61.0369987487793","60.992000579834","60.9389991760254","60.8940010070801","60.8549995422363","60.5859985351563","60.3219985961914",
"Nigeria","NGA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.306999206543","55.242000579834","55.1720008850098","55.1710014343262","55.1940002441406","55.226001739502","55.1749992370605","55.1619987487793","55.1759986877441","55.2270011901855","55.265998840332","55.2439994812012","55.1829986572266","55.1910018920898","55.1980018615723","55.2319984436035","55.226001739502","55.234001159668","55.25","55.2569999694824","55.2599983215332","55.2509994506836","52.7029991149902","50.2389984130859","49.5660018920898","48.851001739502","48.109001159668","48.1440010070801","48.1829986572266","47.8720016479492","47.5610008239746",
